lat,lon,n_px,area_km2,early,late,diff,sum_diff,tile
25.703,119.285,3,0.75,3.0,43.2,40.1,120.0,24.0_118.0
38.924,105.6239,8,2.0,0.4,15.4,15.0,120.0,38.0_104.0
28.6855,104.5649,7,1.75,5.4,22.6,17.2,120.0,28.0_104.0
28.3542,117.8444,4,1.0,6.2,36.1,29.8,119.0,28.0_116.0
31.0696,106.608,5,1.25,8.3,32.1,23.9,119.0,30.0_106.0
36.4505,113.1019,5,1.25,5.0,28.8,23.8,119.0,36.0_112.0
34.1584,108.7815,4,1.0,8.1,37.7,29.6,119.0,34.0_108.0
30.0976,115.2372,5,1.25,3.8,27.7,23.9,119.0,30.0_114.0
28.7349,116.084,6,1.5,6.5,26.3,19.8,119.0,28.0_116.0
33.5214,114.8548,9,2.25,1.6,14.8,13.3,119.0,32.0_114.0
37.1046,114.5451,7,1.75,6.2,23.3,17.0,119.0,36.0_114.0
33.2293,120.2765,11,2.75,1.3,12.1,10.8,119.0,32.0_120.0
25.0509,121.0484,5,1.25,1.3,24.9,23.6,118.0,24.0_120.0
25.5184,119.3928,9,2.25,2.1,15.1,13.1,118.0,24.0_118.0
30.4327,103.4949,8,2.0,2.9,17.7,14.8,118.0,30.0_102.0
37.2751,118.3337,5,1.25,1.0,24.7,23.7,118.0,36.0_118.0
40.7543,111.9278,3,0.75,0.7,40.2,39.5,118.0,40.0_110.0
40.6825,109.7032,7,1.75,2.4,19.2,16.8,118.0,40.0_108.0
29.3495,105.8545,6,1.5,3.3,23.0,19.7,118.0,28.0_104.0
38.4805,102.2485,4,1.0,12.7,41.8,29.2,117.0,38.0_102.0
28.654,121.3759,2,0.5,19.5,77.9,58.4,117.0,28.0_120.0
24.8676,118.6405,2,0.5,25.6,83.9,58.3,117.0,24.0_118.0
32.0437,121.7329,3,0.75,10.7,49.9,39.2,117.0,32.0_120.0
34.2707,117.3649,4,1.0,8.6,37.7,29.2,117.0,34.0_116.0
38.8674,121.3287,10,2.5,2.9,14.6,11.7,117.0,38.0_120.0
27.5962,120.527,4,1.0,10.1,39.4,29.3,117.0,26.0_120.0
42.7246,112.7026,6,1.5,0.5,20.1,19.5,117.0,42.0_112.0
32.3456,116.3228,10,2.5,2.3,14.0,11.7,117.0,32.0_116.0
38.8595,105.6833,7,1.75,2.4,19.1,16.7,117.0,38.0_104.0
36.5173,113.3958,6,1.5,7.1,26.7,19.5,117.0,36.0_112.0
29.3749,103.8273,4,1.0,10.5,39.6,29.2,117.0,28.0_102.0
31.8041,120.0456,3,0.75,16.4,55.2,38.8,116.0,30.0_120.0
37.234,104.1664,4,1.0,9.0,38.0,29.0,116.0,36.0_104.0
27.9976,110.2031,7,1.75,4.3,20.9,16.6,116.0,26.0_110.0
39.9099,106.7827,2,0.5,21.8,80.1,58.2,116.0,38.0_106.0
38.01,107.0567,4,1.0,2.8,31.7,29.0,116.0,38.0_106.0
24.5337,117.7504,3,0.75,10.9,49.4,38.6,116.0,24.0_116.0
31.8251,117.0595,2,0.5,20.9,78.9,58.0,116.0,30.0_116.0
30.3905,104.1421,5,1.25,5.8,28.9,23.2,116.0,30.0_104.0
33.2324,112.7752,3,0.75,11.7,50.2,38.6,116.0,32.0_112.0
35.0219,118.1874,8,2.0,3.5,17.9,14.4,115.0,34.0_118.0
30.6775,108.4087,6,1.5,4.1,23.2,19.1,115.0,30.0_108.0
36.7441,109.3759,6,1.5,1.4,20.6,19.2,115.0,36.0_108.0
31.9969,112.2366,4,1.0,9.0,37.7,28.7,115.0,30.0_112.0
31.5928,107.0923,7,1.75,5.2,21.6,16.4,115.0,30.0_106.0
34.5515,113.8704,2,0.5,24.3,82.0,57.7,115.0,34.0_112.0
39.1722,107.0107,4,1.0,9.9,38.7,28.8,115.0,38.0_106.0
41.1342,121.8215,7,1.75,3.4,19.9,16.5,115.0,40.0_120.0
36.1744,113.1346,3,0.75,16.5,54.8,38.3,115.0,36.0_112.0
40.8329,120.884,6,1.5,1.3,20.4,19.1,115.0,40.0_120.0
30.1479,122.0384,5,1.25,8.1,31.1,23.0,115.0,30.0_122.0
32.6612,118.9691,6,1.5,6.1,25.2,19.1,115.0,32.0_118.0
28.2953,117.0617,7,1.75,5.6,22.1,16.5,115.0,28.0_116.0
40.9946,122.9053,8,2.0,3.5,17.8,14.3,115.0,40.0_122.0
29.6043,109.0564,7,1.75,0.8,17.1,16.3,114.0,28.0_108.0
32.2911,118.5378,8,2.0,2.6,16.8,14.3,114.0,32.0_118.0
33.999,119.1795,6,1.5,3.4,22.5,19.0,114.0,32.0_118.0
30.1439,120.8237,7,1.75,4.3,20.5,16.2,114.0,30.0_120.0
38.6725,110.1874,4,1.0,5.7,34.3,28.6,114.0,38.0_110.0
30.1632,104.0296,9,2.25,1.6,14.3,12.7,114.0,30.0_104.0
30.509,104.6537,2,0.5,0.9,57.7,56.8,114.0,30.0_104.0
32.7375,116.2795,7,1.75,3.1,19.4,16.3,114.0,32.0_116.0
34.9641,109.5568,8,2.0,3.7,18.0,14.3,114.0,34.0_108.0
29.7442,106.3506,7,1.75,5.2,21.5,16.3,114.0,28.0_106.0
31.9611,119.1073,7,1.75,3.8,20.1,16.4,114.0,30.0_118.0
36.1746,103.4713,8,2.0,4.1,18.3,14.2,113.0,36.0_102.0
31.9613,120.3645,3,0.75,12.9,50.7,37.8,113.0,30.0_120.0
30.947,104.4134,4,1.0,1.4,29.5,28.2,113.0,30.0_104.0
35.3502,116.2652,6,1.5,4.3,23.2,18.9,113.0,34.0_116.0
34.8771,106.8479,4,1.0,8.6,36.9,28.4,113.0,34.0_106.0
34.5541,105.8696,5,1.25,8.9,31.5,22.6,113.0,34.0_104.0
38.2211,106.6435,2,0.5,8.1,64.6,56.5,113.0,38.0_106.0
39.302,106.6914,6,1.5,3.0,22.0,18.9,113.0,38.0_106.0
28.2258,121.2479,3,0.75,9.3,46.9,37.5,113.0,28.0_120.0
28.0207,102.8481,2,0.5,18.2,74.4,56.2,112.0,28.0_102.0
30.8976,113.958,2,0.5,24.8,80.7,55.9,112.0,30.0_112.0
28.6829,118.5657,7,1.75,3.9,19.9,15.9,112.0,28.0_118.0
32.1507,115.0517,6,1.5,7.0,25.6,18.7,112.0,32.0_114.0
31.0653,119.5654,7,1.75,2.8,18.8,16.0,112.0,30.0_118.0
40.7561,120.964,5,1.25,2.0,24.4,22.4,112.0,40.0_120.0
29.3128,104.7653,3,0.75,13.7,51.1,37.3,112.0,28.0_104.0
31.9216,120.2462,2,0.5,23.5,79.7,56.2,112.0,30.0_120.0
39.582,108.4132,2,0.5,0.3,55.9,55.6,111.0,38.0_108.0
38.2714,110.2228,5,1.25,3.4,25.6,22.2,111.0,38.0_110.0
30.3765,103.9003,4,1.0,9.7,37.4,27.8,111.0,30.0_102.0
38.8117,105.6778,8,2.0,1.8,15.6,13.8,111.0,38.0_104.0
29.3583,105.2704,5,1.25,9.0,31.1,22.1,111.0,28.0_104.0
29.5433,104.665,3,0.75,12.5,49.4,36.9,111.0,28.0_104.0
39.6808,116.5048,7,1.75,4.0,19.8,15.8,111.0,38.0_116.0
35.082,110.8914,8,2.0,1.7,15.6,13.8,111.0,34.0_110.0
31.0641,120.9521,7,1.75,4.7,20.6,15.9,111.0,30.0_120.0
30.7651,121.4006,3,0.75,10.4,47.4,37.0,111.0,30.0_120.0
31.5855,120.7613,3,0.75,12.3,49.4,37.1,111.0,30.0_120.0
37.2531,122.5639,6,1.5,3.1,21.6,18.6,111.0,36.0_122.0
30.3354,114.0464,3,0.75,9.9,46.8,36.9,111.0,30.0_114.0
39.7136,110.8986,7,1.75,2.1,17.9,15.8,110.0,38.0_110.0
39.0107,110.2606,5,1.25,6.5,28.6,22.1,110.0,38.0_110.0
27.1898,106.7154,6,1.5,5.4,23.7,18.3,110.0,26.0_106.0
37.7827,111.0376,5,1.25,3.9,26.0,22.1,110.0,36.0_110.0
27.883,120.649,3,0.75,14.3,50.7,36.4,109.0,26.0_120.0
34.8576,110.4112,6,1.5,5.0,23.2,18.2,109.0,34.0_110.0
33.2758,115.4111,6,1.5,2.7,20.9,18.2,109.0,32.0_114.0
34.8659,112.5061,4,1.0,6.4,33.5,27.2,109.0,34.0_112.0
39.0244,116.0883,7,1.75,4.0,19.5,15.6,109.0,38.0_116.0
34.3156,117.3312,6,1.5,4.0,22.2,18.2,109.0,34.0_116.0
29.7674,113.977,9,2.25,1.8,14.0,12.1,109.0,28.0_112.0
30.551,117.7796,6,1.5,5.8,24.0,18.2,109.0,30.0_116.0
33.478,120.1777,4,1.0,5.7,33.0,27.3,109.0,32.0_120.0
36.375,112.1592,6,1.5,4.2,22.3,18.1,109.0,36.0_112.0
33.2152,116.3925,4,1.0,0.7,28.0,27.3,109.0,32.0_116.0
25.8846,115.9446,7,1.75,1.9,17.5,15.6,109.0,24.0_114.0
38.2166,110.1851,3,0.75,0.4,36.7,36.3,109.0,38.0_110.0
31.806,121.094,4,1.0,9.8,37.2,27.4,109.0,30.0_120.0
30.6767,120.5307,3,0.75,11.4,47.7,36.3,109.0,30.0_120.0
38.6051,110.9734,4,1.0,0.8,28.1,27.3,109.0,38.0_110.0
31.1592,120.7572,4,1.0,8.9,36.2,27.3,109.0,30.0_120.0
39.9064,111.2416,9,2.25,1.6,13.7,12.1,109.0,38.0_110.0
36.0651,120.226,2,0.5,20.8,74.8,53.9,108.0,36.0_120.0
24.1475,117.5154,6,1.5,4.3,22.3,18.0,108.0,24.0_116.0
29.1077,118.4047,8,2.0,2.8,16.3,13.5,108.0,28.0_118.0
34.4032,114.0052,6,1.5,1.1,19.1,18.0,108.0,34.0_114.0
38.8639,105.7143,8,2.0,2.9,16.4,13.5,108.0,38.0_104.0
32.0414,116.8536,6,1.5,4.4,22.4,18.0,108.0,32.0_116.0
37.7367,106.5836,6,1.5,0.5,18.5,18.0,108.0,36.0_106.0
28.4594,121.4365,3,0.75,11.3,47.1,35.9,108.0,28.0_120.0
29.8226,107.5036,6,1.5,1.9,20.0,18.1,108.0,28.0_106.0
25.9209,119.4782,4,1.0,7.6,34.6,26.9,108.0,24.0_118.0
24.6767,118.6136,4,1.0,7.5,34.4,26.9,108.0,24.0_118.0
30.4879,104.4577,7,1.75,5.1,20.6,15.5,108.0,30.0_104.0
38.9712,116.1881,8,2.0,2.1,15.6,13.4,108.0,38.0_116.0
38.6695,110.1282,6,1.5,3.1,21.0,17.9,108.0,38.0_110.0
39.8852,111.2227,6,1.5,2.1,20.1,18.1,108.0,38.0_110.0
28.0701,121.0023,3,0.75,11.4,47.4,35.9,108.0,28.0_120.0
34.443,109.1835,7,1.75,3.1,18.5,15.4,108.0,34.0_108.0
30.7179,114.3263,2,0.5,18.8,72.9,54.1,108.0,30.0_114.0
25.1517,102.0789,4,1.0,9.4,36.4,27.0,108.0,24.0_102.0
30.5165,106.4781,6,1.5,4.0,21.8,17.8,107.0,30.0_106.0
30.4929,120.7188,5,1.25,6.2,27.6,21.4,107.0,30.0_120.0
36.9859,117.1673,4,1.0,9.3,36.1,26.8,107.0,36.0_116.0
30.7246,106.0561,7,1.75,3.3,18.6,15.3,107.0,30.0_106.0
31.2389,107.1443,6,1.5,0.6,18.4,17.8,107.0,30.0_106.0
31.3836,118.8628,7,1.75,1.4,16.7,15.3,107.0,30.0_118.0
32.2421,121.3512,7,1.75,4.0,19.3,15.3,107.0,32.0_120.0
37.9606,114.5419,5,1.25,7.5,28.8,21.3,107.0,36.0_114.0
31.3624,121.7127,2,0.5,22.6,76.1,53.5,107.0,30.0_120.0
29.2649,121.5735,4,1.0,6.6,33.3,26.7,107.0,28.0_120.0
38.0347,109.2823,6,1.5,4.6,22.4,17.8,107.0,38.0_108.0
30.3189,104.2996,3,0.75,10.5,46.1,35.6,107.0,30.0_104.0
35.3319,116.6855,8,2.0,3.3,16.7,13.4,107.0,34.0_116.0
39.0048,112.3029,4,1.0,7.2,34.0,26.8,107.0,38.0_112.0
37.6581,105.192,3,0.75,3.3,38.5,35.3,106.0,36.0_104.0
35.7139,112.5279,5,1.25,3.0,24.2,21.2,106.0,34.0_112.0
25.307,118.1854,6,1.5,3.0,20.6,17.6,106.0,24.0_118.0
30.1228,120.6514,5,1.25,5.6,26.7,21.1,106.0,30.0_120.0
26.2083,116.882,6,1.5,2.8,20.5,17.7,106.0,26.0_116.0
34.4609,109.1902,6,1.5,4.9,22.5,17.6,106.0,34.0_108.0
35.2364,113.7559,6,1.5,2.3,19.9,17.5,105.0,34.0_112.0
35.4296,116.3273,4,1.0,8.9,35.2,26.3,105.0,34.0_116.0
41.0535,121.2712,5,1.25,1.6,22.7,21.1,105.0,40.0_120.0
28.0212,112.9055,9,2.25,1.7,13.4,11.7,105.0,28.0_112.0
28.7809,118.6315,8,2.0,2.4,15.4,13.0,104.0,28.0_118.0
30.8481,105.1523,4,1.0,0.8,26.9,26.1,104.0,30.0_104.0
30.5482,120.8565,7,1.75,5.1,19.9,14.8,104.0,30.0_120.0
31.2591,118.3553,3,0.75,11.8,46.5,34.6,104.0,30.0_118.0
24.95,102.9641,3,0.75,8.0,42.8,34.7,104.0,24.0_102.0
31.1229,105.0572,6,1.5,2.7,20.1,17.4,104.0,30.0_104.0
41.0822,107.0801,7,1.75,4.7,19.6,14.9,104.0,40.0_106.0
29.0478,119.6593,3,0.75,13.2,48.0,34.8,104.0,28.0_118.0
31.2973,120.8144,2,0.5,22.9,75.2,52.2,104.0,30.0_120.0
25.4919,118.2722,2,0.5,18.8,70.5,51.8,104.0,24.0_118.0
24.7104,118.6046,2,0.5,21.4,73.4,52.0,104.0,24.0_118.0
40.7116,121.0121,4,1.0,7.3,33.3,25.9,104.0,40.0_120.0
39.0191,118.5155,3,0.75,2.4,37.0,34.6,104.0,38.0_118.0
28.8666,108.75,6,1.5,4.1,21.4,17.3,104.0,28.0_108.0
34.0888,112.8149,6,1.5,3.0,20.4,17.4,104.0,34.0_112.0
33.8006,111.6052,6,1.5,2.9,20.2,17.4,104.0,32.0_110.0
38.9801,117.0797,3,0.75,8.5,43.1,34.6,104.0,38.0_116.0
29.8937,122.0653,3,0.75,11.3,46.1,34.8,104.0,28.0_122.0
30.244,102.8331,6,1.5,1.5,18.9,17.4,104.0,30.0_102.0
25.8176,114.8811,4,1.0,9.7,35.7,26.0,104.0,24.0_114.0
29.3335,104.8498,7,1.75,4.4,19.2,14.8,104.0,28.0_104.0
39.4428,121.2838,7,1.75,0.6,15.4,14.9,104.0,38.0_120.0
30.6647,114.4401,3,0.75,12.5,47.3,34.8,104.0,30.0_114.0
29.9997,109.4898,5,1.25,5.0,25.6,20.6,103.0,28.0_108.0
38.8184,121.1116,3,0.75,10.6,45.1,34.4,103.0,38.0_120.0
29.6206,103.7002,5,1.25,8.2,28.8,20.7,103.0,28.0_102.0
30.3833,114.9305,4,1.0,8.7,34.5,25.8,103.0,30.0_114.0
33.9473,117.9353,4,1.0,8.7,34.5,25.8,103.0,32.0_116.0
25.2617,118.828,4,1.0,7.0,32.8,25.8,103.0,24.0_118.0
31.5765,121.694,3,0.75,2.5,37.0,34.4,103.0,30.0_120.0
36.2358,120.1923,3,0.75,11.8,46.3,34.5,103.0,36.0_120.0
30.5207,106.8128,5,1.25,4.9,25.5,20.6,103.0,30.0_106.0
33.6082,119.1772,3,0.75,9.8,44.1,34.3,103.0,32.0_118.0
42.0138,109.5734,5,1.25,0.2,20.8,20.6,103.0,42.0_108.0
36.4719,120.9437,7,1.75,2.1,16.8,14.7,103.0,36.0_120.0
39.9528,111.2516,9,2.25,0.7,12.1,11.4,103.0,38.0_110.0
34.4553,113.8646,5,1.25,7.2,27.7,20.6,103.0,34.0_112.0
33.5705,113.9248,5,1.25,2.5,23.1,20.6,103.0,32.0_112.0
40.5058,106.8988,3,0.75,0.4,34.6,34.2,103.0,40.0_106.0
39.8219,111.3565,5,1.25,2.0,22.6,20.6,103.0,38.0_110.0
35.4956,114.5976,5,1.25,1.0,21.7,20.7,103.0,34.0_114.0
35.4554,116.7428,4,1.0,5.5,31.1,25.6,103.0,34.0_116.0
34.8344,113.7604,3,0.75,14.0,48.4,34.4,103.0,34.0_112.0
29.3228,119.7132,9,2.25,1.4,12.9,11.5,103.0,28.0_118.0
30.7561,116.7976,5,1.25,6.3,26.9,20.6,103.0,30.0_116.0
31.9703,117.3911,3,0.75,12.4,46.7,34.3,103.0,30.0_116.0
31.6125,121.432,3,0.75,13.1,47.3,34.1,102.0,30.0_120.0
28.3407,114.8474,4,1.0,6.6,32.1,25.5,102.0,28.0_114.0
30.9391,119.2199,8,2.0,2.3,15.1,12.7,102.0,30.0_118.0
31.022,118.6895,5,1.25,2.8,23.1,20.4,102.0,30.0_118.0
25.045,121.0615,4,1.0,6.7,32.2,25.5,102.0,24.0_120.0
30.6049,104.6859,3,0.75,0.7,34.8,34.1,102.0,30.0_104.0
31.5443,104.7054,4,1.0,9.5,34.9,25.5,102.0,30.0_104.0
32.8289,116.096,2,0.5,19.6,70.5,50.9,102.0,32.0_116.0
33.8889,116.3723,4,1.0,4.8,30.2,25.4,102.0,32.0_116.0
37.3025,105.0625,4,1.0,0.3,25.9,25.5,102.0,36.0_104.0
24.0052,109.033,2,0.5,0.5,51.3,50.9,102.0,24.0_108.0
33.7268,115.6972,5,1.25,0.7,21.0,20.3,102.0,32.0_114.0
39.5431,112.4683,3,0.75,9.9,43.6,33.7,101.0,38.0_112.0
31.9228,107.2695,8,2.0,2.5,15.1,12.6,101.0,30.0_106.0
29.0702,119.7267,3,0.75,10.3,44.0,33.7,101.0,28.0_118.0
39.6763,113.6983,6,1.5,2.0,18.8,16.8,101.0,38.0_112.0
36.9739,117.1156,9,2.25,2.2,13.4,11.2,101.0,36.0_116.0
39.5618,116.0039,4,1.0,6.4,31.5,25.2,101.0,38.0_116.0
24.8362,102.3796,5,1.25,2.6,22.7,20.1,101.0,24.0_102.0
29.3707,119.824,7,1.75,2.2,16.5,14.3,100.0,28.0_118.0
32.1013,114.1983,4,1.0,1.9,26.8,24.9,100.0,32.0_114.0
32.4674,117.1372,5,1.25,6.6,26.6,20.1,100.0,32.0_116.0
31.0795,105.0849,2,0.5,16.3,66.2,49.9,100.0,30.0_104.0
33.442,119.0461,5,1.25,5.3,25.3,20.0,100.0,32.0_118.0
28.8393,104.3494,4,1.0,6.9,31.7,24.9,100.0,28.0_104.0
29.9543,105.9383,4,1.0,0.5,25.5,25.0,100.0,28.0_104.0
29.6332,116.1207,2,0.5,8.8,58.7,49.9,100.0,28.0_116.0
30.0132,112.2773,5,1.25,3.1,23.2,20.0,100.0,30.0_112.0
32.1687,118.654,4,1.0,6.4,31.4,25.0,100.0,32.0_118.0
39.4527,114.2715,5,1.25,5.5,25.5,20.1,100.0,38.0_114.0
25.191,116.6912,4,1.0,2.3,27.3,25.1,100.0,24.0_116.0
35.7709,114.3151,2,0.5,20.4,70.5,50.1,100.0,34.0_114.0
24.5757,117.9466,3,0.75,14.1,47.6,33.5,100.0,24.0_116.0
24.78,102.7965,2,0.5,20.5,70.7,50.2,100.0,24.0_102.0
32.3401,119.7222,3,0.75,5.8,39.2,33.4,100.0,32.0_118.0
38.0309,107.0575,3,0.75,5.2,38.4,33.3,100.0,38.0_106.0
41.9146,120.6071,3,0.75,8.2,41.6,33.4,100.0,40.0_120.0
40.5468,109.8788,5,1.25,6.3,26.4,20.1,100.0,40.0_108.0
34.401,109.2801,4,1.0,1.8,26.7,24.9,100.0,34.0_108.0
30.6595,104.8469,4,1.0,0.5,25.5,25.0,100.0,30.0_104.0
28.7539,116.0825,4,1.0,8.1,32.8,24.7,99.0,28.0_116.0
37.1281,111.7811,3,0.75,14.1,47.0,33.0,99.0,36.0_110.0
24.9119,113.557,7,1.75,3.8,18.0,14.2,99.0,24.0_112.0
25.8412,114.789,4,1.0,4.4,29.2,24.8,99.0,24.0_114.0
25.3071,118.1493,7,1.75,1.8,16.0,14.2,99.0,24.0_118.0
30.9777,103.6035,3,0.75,12.4,45.3,33.0,99.0,30.0_102.0
27.4161,103.6669,5,1.25,0.6,20.3,19.7,99.0,26.0_102.0
33.835,120.4551,4,1.0,2.2,27.0,24.8,99.0,32.0_120.0
37.4171,105.4591,5,1.25,4.1,23.9,19.8,99.0,36.0_104.0
29.485,113.2253,7,1.75,4.1,18.3,14.2,99.0,28.0_112.0
37.2554,118.9616,5,1.25,2.7,22.5,19.8,99.0,36.0_118.0
32.1181,112.2119,4,1.0,9.0,33.7,24.7,99.0,32.0_112.0
29.5972,104.9891,6,1.5,4.2,20.5,16.3,98.0,28.0_104.0
31.1401,117.4525,4,1.0,8.8,33.3,24.5,98.0,30.0_116.0
39.5254,112.8567,5,1.25,3.4,23.0,19.5,98.0,38.0_112.0
32.2113,118.9572,5,1.25,6.1,25.6,19.5,98.0,32.0_118.0
36.2061,120.0899,5,1.25,7.2,26.8,19.7,98.0,36.0_120.0
40.9729,110.0519,6,1.5,3.0,19.3,16.3,98.0,40.0_110.0
40.7667,114.8429,4,1.0,8.2,32.8,24.6,98.0,40.0_114.0
38.4748,115.6042,4,1.0,1.9,26.5,24.6,98.0,38.0_114.0
39.0093,121.5488,2,0.5,23.2,72.3,49.1,98.0,38.0_120.0
34.6424,113.6436,4,1.0,7.1,31.6,24.5,98.0,34.0_112.0
33.5289,114.0224,3,0.75,4.4,37.1,32.7,98.0,32.0_114.0
24.0444,117.72,7,1.75,4.6,18.7,14.0,98.0,24.0_116.0
40.6215,115.0982,7,1.75,3.6,17.4,13.8,97.0,40.0_114.0
33.863,116.721,7,1.75,3.6,17.5,13.9,97.0,32.0_116.0
30.5472,120.4843,6,1.5,4.2,20.5,16.2,97.0,30.0_120.0
39.5304,116.3273,4,1.0,6.4,30.6,24.2,97.0,38.0_116.0
30.8405,120.3567,5,1.25,4.7,24.2,19.5,97.0,30.0_120.0
32.4793,120.1085,3,0.75,10.9,43.3,32.4,97.0,32.0_120.0
30.9235,121.3191,7,1.75,4.1,18.0,13.9,97.0,30.0_120.0
28.2962,117.1029,6,1.5,1.1,17.3,16.1,97.0,28.0_116.0
30.4267,114.792,6,1.5,5.7,21.8,16.2,97.0,30.0_114.0
29.6182,105.0857,3,0.75,12.1,44.2,32.2,96.0,28.0_104.0
37.5735,112.5364,6,1.5,3.8,19.9,16.0,96.0,36.0_112.0
28.0764,113.0696,5,1.25,5.5,24.6,19.1,96.0,28.0_112.0
40.6959,122.1215,2,0.5,12.4,60.5,48.1,96.0,40.0_122.0
25.0622,118.2497,6,1.5,4.7,20.6,15.9,96.0,24.0_118.0
32.1299,114.9641,8,2.0,2.1,14.2,12.0,96.0,32.0_114.0
36.8278,117.1093,5,1.25,5.9,25.1,19.2,96.0,36.0_116.0
38.175,112.6779,4,1.0,3.5,27.5,24.0,96.0,38.0_112.0
26.2465,116.6541,4,1.0,10.0,34.1,24.1,96.0,26.0_116.0
37.7966,109.1498,4,1.0,1.0,24.9,23.9,96.0,36.0_108.0
29.9356,122.3588,3,0.75,6.1,38.0,31.9,96.0,28.0_122.0
29.8555,116.3992,2,0.5,16.9,64.6,47.8,96.0,28.0_116.0
29.9476,122.2472,2,0.5,19.8,68.0,48.2,96.0,28.0_122.0
30.119,104.5879,6,1.5,3.4,19.3,15.8,95.0,30.0_104.0
30.9475,104.2012,8,2.0,3.1,15.0,11.9,95.0,30.0_104.0
30.216,104.0395,4,1.0,7.3,31.0,23.7,95.0,30.0_104.0
37.0685,119.0479,5,1.25,5.1,24.1,19.0,95.0,36.0_118.0
29.6925,107.2431,5,1.25,2.0,21.1,19.1,95.0,28.0_106.0
27.6443,120.2983,5,1.25,3.8,22.7,18.9,95.0,26.0_120.0
40.4462,113.1621,5,1.25,4.0,23.0,19.0,95.0,40.0_112.0
25.9112,119.3868,3,0.75,8.5,40.1,31.6,95.0,24.0_118.0
28.2516,112.801,5,1.25,6.7,25.6,18.9,95.0,28.0_112.0
29.5411,113.3831,2,0.5,17.7,65.0,47.4,95.0,28.0_112.0
28.6989,113.0274,5,1.25,0.6,19.7,19.1,95.0,28.0_112.0
30.7381,121.0323,5,1.25,7.2,26.1,18.9,95.0,30.0_120.0
31.4545,120.0823,4,1.0,8.5,32.3,23.8,95.0,30.0_120.0
25.5208,118.6575,7,1.75,0.3,14.0,13.6,95.0,24.0_118.0
27.6064,106.9018,4,1.0,7.7,31.2,23.4,94.0,26.0_106.0
29.3289,105.9518,4,1.0,8.1,31.4,23.4,94.0,28.0_104.0
37.5013,118.7865,4,1.0,4.7,28.2,23.4,94.0,36.0_118.0
38.0481,114.5869,2,0.5,22.1,69.0,46.8,94.0,38.0_114.0
25.0585,121.2524,4,1.0,8.7,32.2,23.5,94.0,24.0_120.0
32.4202,119.5366,2,0.5,20.4,67.5,47.1,94.0,32.0_118.0
31.3714,107.9618,5,1.25,0.8,19.6,18.8,94.0,30.0_106.0
30.0105,103.5256,3,0.75,13.7,45.2,31.4,94.0,30.0_102.0
31.6023,117.5594,5,1.25,2.7,21.5,18.8,94.0,30.0_116.0
38.4299,119.0694,2,0.5,4.6,51.9,47.2,94.0,38.0_118.0
30.1749,120.8472,5,1.25,6.4,25.1,18.7,94.0,30.0_120.0
36.9193,122.4763,6,1.5,2.7,18.3,15.6,94.0,36.0_122.0
37.5321,120.2606,5,1.25,1.3,19.9,18.6,93.0,36.0_120.0
32.1709,118.4878,2,0.5,15.9,62.2,46.3,93.0,32.0_118.0
32.9727,115.8557,4,1.0,7.7,31.0,23.2,93.0,32.0_114.0
32.9465,115.3893,3,0.75,0.9,31.9,31.0,93.0,32.0_114.0
39.0363,121.8497,2,0.5,13.0,59.4,46.4,93.0,38.0_120.0
32.142,120.0698,7,1.75,3.1,16.4,13.3,93.0,32.0_120.0
36.8583,117.7723,5,1.25,4.3,23.0,18.6,93.0,36.0_116.0
31.3025,120.4109,3,0.75,12.5,43.4,31.0,93.0,30.0_120.0
31.5017,121.8565,6,1.5,3.4,18.9,15.5,93.0,30.0_120.0
29.3528,119.7836,7,1.75,3.3,16.6,13.3,93.0,28.0_118.0
30.6893,116.8795,7,1.75,2.4,15.6,13.2,93.0,30.0_116.0
27.6584,120.5666,3,0.75,8.6,39.5,30.9,93.0,26.0_120.0
31.6229,119.97,4,1.0,6.3,29.5,23.3,93.0,30.0_118.0
26.6014,104.8693,2,0.5,12.4,58.7,46.4,93.0,26.0_104.0
30.8936,105.3544,8,2.0,1.9,13.5,11.5,92.0,30.0_104.0
38.4142,116.1095,7,1.75,2.6,15.8,13.1,92.0,38.0_116.0
29.1314,119.7534,7,1.75,3.4,16.6,13.2,92.0,28.0_118.0
31.8902,121.0031,4,1.0,9.5,32.5,23.0,92.0,30.0_120.0
38.1413,106.6053,4,1.0,4.5,27.5,23.0,92.0,38.0_106.0
28.5271,114.3308,4,1.0,3.7,26.7,23.0,92.0,28.0_114.0
38.2649,110.2424,4,1.0,4.6,27.7,23.1,92.0,38.0_110.0
37.4418,111.153,4,1.0,3.7,26.8,23.1,92.0,36.0_110.0
37.4494,110.681,5,1.25,6.3,24.7,18.4,92.0,36.0_110.0
29.2604,120.0419,2,0.5,14.2,60.0,45.8,92.0,28.0_120.0
31.6966,119.5402,5,1.25,5.8,24.2,18.4,92.0,30.0_118.0
27.089,115.0341,7,1.75,4.3,17.4,13.0,91.0,26.0_114.0
30.78,105.7235,3,0.75,4.7,35.2,30.5,91.0,30.0_104.0
30.9526,104.6369,8,2.0,3.2,14.6,11.4,91.0,30.0_104.0
34.8808,113.6451,3,0.75,9.4,39.8,30.5,91.0,34.0_112.0
32.0968,119.166,4,1.0,3.5,26.2,22.7,91.0,32.0_118.0
30.3631,121.2658,2,0.5,12.8,58.1,45.3,91.0,30.0_120.0
34.407,117.8455,6,1.5,0.9,16.0,15.1,91.0,34.0_116.0
